Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,Measurement_FPM,Measurement_NO,Measurement_NO2,Black Carbon,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,year,PM2.5,NO,NO2,Black_Carbon,car_Volume,volume,Asthema Rates
669765,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2019-20 Winter,2019,11,27.79,34.16,0.82,2,155,55
669816,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2019-20 Winter,2019,8.59,42.31,29.27,0.78,11,175,21.6
669762,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2019-20 Winter,2019,11.04,28.91,31.63,0.84,172,25,28.2
669822,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2019-20 Winter,2019,7.11,21.47,25.81,0.68,36,227,147
669819,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2019-20 Winter,2019,7.34,27.86,25.29,0.72,12,202,151
669732,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2019-20 Winter,2019,7.45,20.68,22.29,0.52,19,152,78.4
669837,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2019-20 Winter,2019,6.37,15.64,21.27,0.65,1,43,186
669753,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2019-20 Winter,2019,8.31,31.53,27.62,0.75,215,321,46.8
669756,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2019-20 Winter,2019,9.88,27.98,32.12,0.75,271,202,45
669834,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2019-20 Winter,2019,6.66,16.16,21.91,0.62,128,57,14.2
669828,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2019-20 Winter,2019,7.28,18.22,22.22,0.62,19,88,300
669723,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2019-20 Winter,2019,7.44,18.29,21.89,0.62,210,58,61
669741,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2019-20 Winter,2019,7.7,22.22,25.26,0.58,44,3,9.9
669726,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2019-20 Winter,2019,6.12,15.64,17.57,0.4,118,25,14
669714,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2019-20 Winter,2019,6.05,13.5,15.41,0.49,64,74,11
669729,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2019-20 Winter,2019,7.16,18.88,20.09,0.49,10,85,20.1
669735,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2019-20 Winter,2019,7.4,19.72,23.92,0.52,28,74,9.8
669720,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2019-20 Winter,2019,7.24,16.53,20.53,0.54,175,0,18
669804,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2019-20 Winter,2019,8.17,28.41,26.36,0.64,21,28,1.9
669759,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2019-20 Winter,2019,10.31,26.75,30.06,0.77,12,0,0
669771,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2019-20 Winter,2019,8.57,26.85,29.8,0.7,15,10,53.7
669774,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2019-20 Winter,2019,7.87,23.69,28.11,0.69,128,51,240
669783,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2019-20 Winter,2019,7.35,20.82,24.62,0.7,125,74,204
669750,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2019-20 Winter,2019,8.24,29.06,26.72,0.67,24,217,68.1
669786,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2019-20 Winter,2019,8.29,35.06,28.7,0.69,53,29,30
669717,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2019-20 Winter,2019,6.95,15.1,18.46,0.55,209,53,145
669743,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2020 Summer,2020,6.73,4.89,8.71,0.47,216,45,30
669809,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2020 Summer,2020,6.98,5.6,11.59,0.49,30,2,25
669791,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2020 Summer,2020,6.69,4.36,9.8,0.44,281,27,49
669800,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2020 Summer,2020,6.74,4.61,10.74,0.44,10,13,20.8
669794,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2020 Summer,2020,6.6,5.02,8.63,0.4,4,126,5.8
669779,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2020 Summer,2020,7.36,5.94,14.6,0.55,433,164,0
669767,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2020 Summer,2020,8.7,7.15,19.29,0.63,70,47,31.6
669788,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2020 Summer,2020,6.54,4.42,8.92,0.37,59,18,512
669824,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2020 Summer,2020,7.34,5.99,14.53,0.59,32,37,3922
669812,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2020 Summer,2020,7.41,6.61,12.96,0.57,84,19,31.1
669797,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2020 Summer,2020,6.76,4.89,10.66,0.45,137,106,43.5
669776,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2020 Summer,2020,7.27,6.02,14.24,0.54,101,123,145
669806,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),204,East New York,2020 Summer,2020,6.89,5.71,10.42,0.47,54,305,46.5
669746,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2020 Summer,2020,7.05,5.43,11.03,0.52,111,24,243
669830,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2020 Summer,2020,7.22,5.13,13.15,0.57,57,33,19
669737,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2020 Summer,2020,6.68,4.89,9.49,0.47,118,85,13.1
669764,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2020 Summer,2020,8.4,6.88,19.72,0.6,98,32,730
669815,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2020 Summer,2020,7.95,10.25,14.72,0.66,217,17,22.3
669761,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2020 Summer,2020,8.45,6.7,16.22,0.63,108,244,65
669821,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2020 Summer,2020,7.24,6.03,14.75,0.57,14,24,20.6
669818,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2020 Summer,2020,7.52,7.63,14.29,0.62,17,138,41
669731,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2020 Summer,2020,6.73,5.29,9.35,0.44,74,79,87
669836,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2020 Summer,2020,7.22,4.78,12.22,0.57,18,12,6.3
669752,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2020 Summer,2020,7.76,8.07,14.24,0.61,87,87,20
669755,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2020 Summer,2020,7.83,6.33,16.58,0.6,298,35,68
669833,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2020 Summer,2020,7.17,4.94,13,0.58,40,81,21.4
669827,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2020 Summer,2020,7.14,5.26,12.14,0.56,116,29,100
669722,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2020 Summer,2020,6.88,4.23,9.8,0.51,7,276,22.4
669740,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2020 Summer,2020,6.91,5.42,10.49,0.49,33,8,15.8
669725,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2020 Summer,2020,6.27,4.55,5.96,0.31,188,45,33
669713,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2020 Summer,2020,6.51,3.65,7.29,0.4,35,19,10.9
669728,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2020 Summer,2020,6.57,5.02,8.37,0.42,79,23,88
669734,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2020 Summer,2020,6.69,4.95,9.47,0.43,5,41,14.2
669719,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2020 Summer,2020,6.56,3.94,8.02,0.45,178,0,29
669803,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2020 Summer,2020,7.27,6.65,11.77,0.55,53,6,49
669758,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2020 Summer,2020,8.1,6.22,14.45,0.59,49,82,27.4
669770,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2020 Summer,2020,7.44,6.84,16.33,0.54,20,104,13
669773,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2020 Summer,2020,7.24,6.18,15.07,0.54,124,35,7
669782,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2020 Summer,2020,7.35,6.01,14.03,0.59,288,9,16.1
669749,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2020 Summer,2020,7.37,7.31,12.85,0.57,24,104,32
669785,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2020 Summer,2020,7.55,8.2,13.24,0.58,138,51,82
669716,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2020 Summer,2020,6.6,3.69,7.84,0.46,201,3,21.1
,,,,,,,,,,,,,,,,,,,,,,63,16.3
,,,,,,,,,,,,,,,,,,,,,,33,112
,,,,,,,,,,,,,,,,,,,,,,121,60.4
,,,,,,,,,,,,,,,,,,,,,,321,241
,,,,,,,,,,,,,,,,,,,,,,22,14
,,,,,,,,,,,,,,,,,,,,,,0,10.2
,,,,,,,,,,,,,,,,,,,,,,23,11.9
,,,,,,,,,,,,,,,,,,,,,,40,15
,,,,,,,,,,,,,,,,,,,,,,0,51.1
,,,,,,,,,,,,,,,,,,,,,,133,288
,,,,,,,,,,,,,,,,,,,,,,264,5.8
,,,,,,,,,,,,,,,,,,,,,,77,17
,,,,,,,,,,,,,,,,,,,,,,37,44
,,,,,,,,,,,,,,,,,,,,,,50,6.6
,,,,,,,,,,,,,,,,,,,,,,82,1552
,,,,,,,,,,,,,,,,,,,,,,70,58.2
,,,,,,,,,,,,,,,,,,,,,,50,29
,,,,,,,,,,,,,,,,,,,,,,44,1231
,,,,,,,,,,,,,,,,,,,,,,15,99
,,,,,,,,,,,,,,,,,,,,,,0,28.7
,,,,,,,,,,,,,,,,,,,,,,1,69.1
,,,,,,,,,,,,,,,,,,,,,,76,171
,,,,,,,,,,,,,,,,,,,,,,64,18.5
,,,,,,,,,,,,,,,,,,,,,,23,13
,,,,,,,,,,,,,,,,,,,,,,10,46
,,,,,,,,,,,,,,,,,,,,,,63,10.7
,,,,,,,,,,,,,,,,,,,,,,12,259
,,,,,,,,,,,,,,,,,,,,,,32,57.3
,,,,,,,,,,,,,,,,,,,,,,567,68
,,,,,,,,,,,,,,,,,,,,,,151,26.6
,,,,,,,,,,,,,,,,,,,,,,29,33.5
,,,,,,,,,,,,,,,,,,,,,,605,171
,,,,,,,,,,,,,,,,,,,,,,13,126
,,,,,,,,,,,,,,,,,,,,,,15,67.6
,,,,,,,,,,,,,,,,,,,,,,209,172
,,,,,,,,,,,,,,,,,,,,,,158,43.3
,,,,,,,,,,,,,,,,,,,,,,34,43
,,,,,,,,,,,,,,,,,,,,,,32,13.4
,,,,,,,,,,,,,,,,,,,,,,22,344
,,,,,,,,,,,,,,,,,,,,,,5,70.2
,,,,,,,,,,,,,,,,,,,,,,3,13.3
,,,,,,,,,,,,,,,,,,,,,,83,19
,,,,,,,,,,,,,,,,,,,,,,4,0
,,,,,,,,,,,,,,,,,,,,,,38,7.2
,,,,,,,,,,,,,,,,,,,,,,6,17.1
,,,,,,,,,,,,,,,,,,,,,,272,31
,,,,,,,,,,,,,,,,,,,,,,82,13.1
,,,,,,,,,,,,,,,,,,,,,,121,0
,,,,,,,,,,,,,,,,,,,,,,175,60.2
,,,,,,,,,,,,,,,,,,,,,,9,268
,,,,,,,,,,,,,,,,,,,,,,60,234
,,,,,,,,,,,,,,,,,,,,,,174,78.2
,,,,,,,,,,,,,,,,,,,,,,77,37.5
,,,,,,,,,,,,,,,,,,,,,,165,182
,,,,,,,,,,,,,,,,,,,,,,467,31
,,,,,,,,,,,,,,,,,,,,,,283,25.8
,,,,,,,,,,,,,,,,,,,,,,167,42
,,,,,,,,,,,,,,,,,,,,,,9,17.9
,,,,,,,,,,,,,,,,,,,,,,0,13.9
,,,,,,,,,,,,,,,,,,,,,,68,0
,,,,,,,,,,,,,,,,,,,,,,286,31.9
,,,,,,,,,,,,,,,,,,,,,,46,508
,,,,,,,,,,,,,,,,,,,,,,292,4189
,,,,,,,,,,,,,,,,,,,,,,346,33.2
,,,,,,,,,,,,,,,,,,,,,,192,38.1
,,,,,,,,,,,,,,,,,,,,,,55,127
,,,,,,,,,,,,,,,,,,,,,,190,49.3
,,,,,,,,,,,,,,,,,,,,,,66,259
,,,,,,,,,,,,,,,,,,,,,,8,39
,,,,,,,,,,,,,,,,,,,,,,32,26.7
,,,,,,,,,,,,,,,,,,,,,,33,779
,,,,,,,,,,,,,,,,,,,,,,4,23.6
,,,,,,,,,,,,,,,,,,,,,,105,65
,,,,,,,,,,,,,,,,,,,,,,38,20.2
,,,,,,,,,,,,,,,,,,,,,,2,44.4
,,,,,,,,,,,,,,,,,,,,,,80,96
,,,,,,,,,,,,,,,,,,,,,,8,7.9
,,,,,,,,,,,,,,,,,,,,,,14,25
,,,,,,,,,,,,,,,,,,,,,,23,103
,,,,,,,,,,,,,,,,,,,,,,10,32.6
,,,,,,,,,,,,,,,,,,,,,,41,91
,,,,,,,,,,,,,,,,,,,,,,40,20.2
,,,,,,,,,,,,,,,,,,,,,,134,16.8
,,,,,,,,,,,,,,,,,,,,,,8,35
,,,,,,,,,,,,,,,,,,,,,,79,14.7
,,,,,,,,,,,,,,,,,,,,,,46,119
,,,,,,,,,,,,,,,,,,,,,,87,13.6
,,,,,,,,,,,,,,,,,,,,,,108,28
,,,,,,,,,,,,,,,,,,,,,,192,36
,,,,,,,,,,,,,,,,,,,,,,78,20.7
,,,,,,,,,,,,,,,,,,,,,,47,
,,,,,,,,,,,,,,,,,,,,,,63,
,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,,,,,,,,,,,,,,,,193,
,,,,,,,,,,,,,,,,,,,,,,211,
,,,,,,,,,,,,,,,,,,,,,,156,
,,,,,,,,,,,,,,,,,,,,,,92,
,,,,,,,,,,,,,,,,,,,,,,313,
,,,,,,,,,,,,,,,,,,,,,,64,
,,,,,,,,,,,,,,,,,,,,,,154,
,,,,,,,,,,,,,,,,,,,,,,231,
,,,,,,,,,,,,,,,,,,,,,,24,
,,,,,,,,,,,,,,,,,,,,,,129,
,,,,,,,,,,,,,,,,,,,,,,15,
,,,,,,,,,,,,,,,,,,,,,,141,
,,,,,,,,,,,,,,,,,,,,,,881,
,,,,,,,,,,,,,,,,,,,,,,5,
,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,,,,,,,,,,,,,,,,958,
,,,,,,,,,,,,,,,,,,,,,,164,
,,,,,,,,,,,,,,,,,,,,,,45,
,,,,,,,,,,,,,,,,,,,,,,21,
,,,,,,,,,,,,,,,,,,,,,,32,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,83,
,,,,,,,,,,,,,,,,,,,,,,83,
,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,,,,,,,,,,,,,,,,102,
,,,,,,,,,,,,,,,,,,,,,,8,
,,,,,,,,,,,,,,,,,,,,,,50,
,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,,,,,,,,,,,,,,,,4,
,,,,,,,,,,,,,,,,,,,,,,81,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,,,,,,,,,,,,,,,,8,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,31,
,,,,,,,,,,,,,,,,,,,,,,21,
,,,,,,,,,,,,,,,,,,,,,,40,
,,,,,,,,,,,,,,,,,,,,,,19,
,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,,,,,,,,,,,,,,,,23,
,,,,,,,,,,,,,,,,,,,,,,39,
,,,,,,,,,,,,,,,,,,,,,,49,
,,,,,,,,,,,,,,,,,,,,,,3,
,,,,,,,,,,,,,,,,,,,,,,76,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,44,
,,,,,,,,,,,,,,,,,,,,,,39,
,,,,,,,,,,,,,,,,,,,,,,49,
,,,,,,,,,,,,,,,,,,,,,,7,
,,,,,,,,,,,,,,,,,,,,,,23,
,,,,,,,,,,,,,,,,,,,,,,29,
,,,,,,,,,,,,,,,,,,,,,,18,
,,,,,,,,,,,,,,,,,,,,,,20,
,,,,,,,,,,,,,,,,,,,,,,102,
,,,,,,,,,,,,,,,,,,,,,,69,
,,,,,,,,,,,,,,,,,,,,,,6,
,,,,,,,,,,,,,,,,,,,,,,6,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,,,,,,,,,,,,,,,,5,
,,,,,,,,,,,,,,,,,,,,,,215,
,,,,,,,,,,,,,,,,,,,,,,156,
,,,,,,,,,,,,,,,,,,,,,,4,
,,,,,,,,,,,,,,,,,,,,,,10,
,,,,,,,,,,,,,,,,,,,,,,221,
,,,,,,,,,,,,,,,,,,,,,,36,
,,,,,,,,,,,,,,,,,,,,,,246,
,,,,,,,,,,,,,,,,,,,,,,151,
,,,,,,,,,,,,,,,,,,,,,,72,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,192,
,,,,,,,,,,,,,,,,,,,,,,119,
,,,,,,,,,,,,,,,,,,,,,,331,
,,,,,,,,,,,,,,,,,,,,,,273,
,,,,,,,,,,,,,,,,,,,,,,85,
,,,,,,,,,,,,,,,,,,,,,,66,
,,,,,,,,,,,,,,,,,,,,,,187,
,,,,,,,,,,,,,,,,,,,,,,79,
,,,,,,,,,,,,,,,,,,,,,,5,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,138,
,,,,,,,,,,,,,,,,,,,,,,123,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,29,
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,433,
,,,,,,,,,,,,,,,,,,,,,,41,
,,,,,,,,,,,,,,,,,,,,,,456,
,,,,,,,,,,,,,,,,,,,,,,28,
,,,,,,,,,,,,,,,,,,,,,,6,
